,Xiaogan,Huanggang,Suizhou,Jingzhou,Xiangyang,Huangshi,Ezhou,Yichang,Jingmen,Xianning,Shiyan,Chongqing,Wenzhou,Xiantao,Shenzhen,Beijing,Guangzhou,Shanghai,Tianmen,Xinyang,Changsha,Nanchang,Enshi,Hangzhou,Ningbo,Hefei,Haerbin,Taizhou,Nanyang,Bengbu,Yueyang,Fuyang,Zhengzhou,Zhumadian,Chengdu,Shangrao,Xinyu,Xian,Tianjin,Jiujiang,Bozhou,Shaoyang,Qianjiang,Zhuhai,Shangqiu,Nanjing,Yichun,Anqing,Suzhou,Foshan
2018/12/19,23051.6,18200.4,4885.1,8557,5946.3,7431.3,9054.9,4525.3,5011.8,9376.1,2244.2,1312.4,396.1,4268.4,1736.9,2622.2,1957.9,2545.6,2127.4,2146.8,2632.2,929.1,1936.7,952.7,374.4,974.5,240.6,202.8,667.6,99.2,864.8,317.2,1464.4,740.9,937.4,149.8,52.2,742.2,445,859.4,104.5,102.5,2573.7,223.8,235.9,1012.2,203.6,359.7,744.8,371.3
2018/12/20,23051.6,18200.4,4885.1,8557,5946.3,7431.3,9054.9,4525.3,5011.8,9376.1,2244.2,1312.4,396.1,4268.4,1736.9,2622.2,1957.9,2545.6,2127.4,2146.8,2632.2,929.1,1936.7,952.7,374.4,974.5,240.6,202.8,667.6,99.2,864.8,317.2,1464.4,740.9,937.4,149.8,52.2,742.2,445,859.4,104.5,102.5,2573.7,223.8,235.9,1012.2,203.6,359.7,744.8,371.3
2018/12/21,23051.6,18200.4,4885.1,8557,5946.3,7431.3,9054.9,4525.3,5011.8,9376.1,2244.2,1312.4,396.1,4268.4,1736.9,2622.2,1957.9,2545.6,2127.4,2146.8,2632.2,929.1,1936.7,952.7,374.4,974.5,240.6,202.8,667.6,99.2,864.8,317.2,1464.4,740.9,937.4,149.8,52.2,742.2,445,859.4,104.5,102.5,2573.7,223.8,235.9,1012.2,203.6,359.7,744.8,371.3
2018/12/22,23051.6,18200.4,4885.1,8557,5946.3,7431.3,9054.9,4525.3,5011.8,9376.1,2244.2,1312.4,396.1,4268.4,1736.9,2622.2,1957.9,2545.6,2127.4,2146.8,2632.2,929.1,1936.7,952.7,374.4,974.5,240.6,202.8,667.6,99.2,864.8,317.2,1464.4,740.9,937.4,149.8,52.2,742.2,445,859.4,104.5,102.5,2573.7,223.8,235.9,1012.2,203.6,359.7,744.8,371.3
2018/12/23,23051.6,18200.4,4885.1,8557,5946.3,7431.3,9054.9,4525.3,5011.8,9376.1,2244.2,1312.4,396.1,4268.4,1736.9,2622.2,1957.9,2545.6,2127.4,2146.8,2632.2,929.1,1936.7,952.7,374.4,974.5,240.6,202.8,667.6,99.2,864.8,317.2,1464.4,740.9,937.4,149.8,52.2,742.2,445,859.4,104.5,102.5,2573.7,223.8,235.9,1012.2,203.6,359.7,744.8,371.3
2018/12/24,23051.6,18200.4,4885.1,8557,5946.3,7431.3,9054.9,4525.3,5011.8,9376.1,2244.2,1312.4,396.1,4268.4,1736.9,2622.2,1957.9,2545.6,2127.4,2146.8,2632.2,929.1,1936.7,952.7,374.4,974.5,240.6,202.8,667.6,99.2,864.8,317.2,1464.4,740.9,937.4,149.8,52.2,742.2,445,859.4,104.5,102.5,2573.7,223.8,235.9,1012.2,203.6,359.7,744.8,371.3
2018/12/25,23051.6,18200.4,4885.1,8557,5946.3,7431.3,9054.9,4525.3,5011.8,9376.1,2244.2,1312.4,396.1,4268.4,1736.9,2622.2,1957.9,2545.6,2127.4,2146.8,2632.2,929.1,1936.7,952.7,374.4,974.5,240.6,202.8,667.6,99.2,864.8,317.2,1464.4,740.9,937.4,149.8,52.2,742.2,445,859.4,104.5,102.5,2573.7,223.8,235.9,1012.2,203.6,359.7,744.8,371.3
2018/12/26,23051.6,18200.4,4885.1,8557,5946.3,7431.3,9054.9,4525.3,5011.8,9376.1,2244.2,1312.4,396.1,4268.4,1736.9,2622.2,1957.9,2545.6,2127.4,2146.8,2632.2,929.1,1936.7,952.7,374.4,974.5,240.6,202.8,667.6,99.2,864.8,317.2,1464.4,740.9,937.4,149.8,52.2,742.2,445,859.4,104.5,102.5,2573.7,223.8,235.9,1012.2,203.6,359.7,744.8,371.3
2018/12/27,23051.6,18200.4,4885.1,8557,5946.3,7431.3,9054.9,4525.3,5011.8,9376.1,2244.2,1312.4,396.1,4268.4,1736.9,2622.2,1957.9,2545.6,2127.4,2146.8,2632.2,929.1,1936.7,952.7,374.4,974.5,240.6,202.8,667.6,99.2,864.8,317.2,1464.4,740.9,937.4,149.8,52.2,742.2,445,859.4,104.5,102.5,2573.7,223.8,235.9,1012.2,203.6,359.7,744.8,371.3
2018/12/28,23051.6,18200.4,4885.1,8557,5946.3,7431.3,9054.9,4525.3,5011.8,9376.1,2244.2,1312.4,396.1,4268.4,1736.9,2622.2,1957.9,2545.6,2127.4,2146.8,2632.2,929.1,1936.7,952.7,374.4,974.5,240.6,202.8,667.6,99.2,864.8,317.2,1464.4,740.9,937.4,149.8,52.2,742.2,445,859.4,104.5,102.5,2573.7,223.8,235.9,1012.2,203.6,359.7,744.8,371.3
2018/12/29,23051.6,18200.4,4885.1,8557,5946.3,7431.3,9054.9,4525.3,5011.8,9376.1,2244.2,1312.4,396.1,4268.4,1736.9,2622.2,1957.9,2545.6,2127.4,2146.8,2632.2,929.1,1936.7,952.7,374.4,974.5,240.6,202.8,667.6,99.2,864.8,317.2,1464.4,740.9,937.4,149.8,52.2,742.2,445,859.4,104.5,102.5,2573.7,223.8,235.9,1012.2,203.6,359.7,744.8,371.3
2018/12/30,23051.6,18200.4,4885.1,8557,5946.3,7431.3,9054.9,4525.3,5011.8,9376.1,2244.2,1312.4,396.1,4268.4,1736.9,2622.2,1957.9,2545.6,2127.4,2146.8,2632.2,929.1,1936.7,952.7,374.4,974.5,240.6,202.8,667.6,99.2,864.8,317.2,1464.4,740.9,937.4,149.8,52.2,742.2,445,859.4,104.5,102.5,2573.7,223.8,235.9,1012.2,203.6,359.7,744.8,371.3
2018/12/31,23051.6,18200.4,4885.1,8557,5946.3,7431.3,9054.9,4525.3,5011.8,9376.1,2244.2,1312.4,396.1,4268.4,1736.9,2622.2,1957.9,2545.6,2127.4,2146.8,2632.2,929.1,1936.7,952.7,374.4,974.5,240.6,202.8,667.6,99.2,864.8,317.2,1464.4,740.9,937.4,149.8,52.2,742.2,445,859.4,104.5,102.5,2573.7,223.8,235.9,1012.2,203.6,359.7,744.8,371.3
2019/1/1,52914,41851,12122,17728,12876,16185,16639,9502,12127,20623,3918,2261,400,10396,2059,2861,2529,3201,5058,3750,5868,1510,2500,1431,385,1492,228,181,1187,118,1810,437,1905,1200,1124,227,72,1231,480,1645,173,155,5175,313,422,2177,345,609,928,395
2019/1/2,31682,27416,7122,10527,7807,10065,11390,5366,6815,11279,2649,1524,408,6286,1903,2446,2007,2843,3021,2772,3189,997,2152,1054,362,1032,261,201,863,113,1011,413,1532,1052,1113,202,42,907,507,1018,111,112,3167,218,303,1141,246,409,810,407
2019/1/3,22825,18257,4975,7951,5778,6786,8482,4086,4606,8155,2128,1260,405,4056,1597,2223,1795,2349,1985,2210,2076,767,1824,865,391,857,254,206,699,90,868,305,1357,807,874,138,53,632,392,716,113,99,2381,216,243,817,196,387,710,340
2019/1/4,20459,15365,4400,7931,5429,6735,8610,4188,4305,8328,2015,1184,358,3501,1634,2520,1773,2268,1816,1786,2334,957,1882,863,370,1018,224,193,649,118,797,325,1712,696,859,155,48,648,431,814,104,98,2585,173,256,942,179,370,676,357
2019/1/5,18582,13755,3624,6809,4444,5875,7422,3428,3704,7337,1836,1114,396,3093,1558,2156,1683,1846,1640,1654,1961,812,1756,686,343,818,247,218,628,83,674,284,1328,605,757,128,33,579,354,648,92,105,2213,159,244,732,188,339,589,332
2019/1/6,20532,16186,4081,7632,5120,6932,8603,4153,4288,9570,2186,1170,422,3847,1746,2606,1881,2516,1874,2297,2291,822,1958,887,348,920,235,161,659,100,850,314,1480,714,888,134,52,740,447,1100,90,89,2476,237,173,893,163,361,709,355
2019/1/7,18133,13581,3556,7204,4781,6099,7914,3923,3917,7842,1940,1100,349,3251,1596,2717,1775,2481,1600,2085,2202,811,1790,974,374,902,216,181,581,95,668,317,1299,705,866,142,55,647,440,692,103,93,2101,247,235,838,195,342,800,373
2019/1/8,16028,12075,3176,6512,4550,5364,7184,3371,3637,6988,1904,1140,419,2923,1669,2706,1851,2594,1459,1807,2042,789,1762,889,347,923,232,220,589,101,652,347,1352,556,884,123,58,655,398,669,104,99,1917,236,217,893,148,269,732,394
2019/1/9,14408,11616,2837,6506,4282,5071,6884,3631,3314,6880,1909,1151,351,2606,1747,2920,2078,2631,1413,1544,2159,850,1866,876,412,834,235,208,366,94,651,217,1274,508,970,140,58,684,510,679,80,105,1880,219,125,853,208,272,721,352
2019/1/10,14953,11902,2958,6770,4396,5201,7421,3605,3405,6759,1957,1220,453,2725,1860,3067,2207,2727,1408,1563,2200,976,1877,1002,412,949,274,259,455,80,667,213,1405,566,1039,109,51,699,491,613,75,70,1842,220,141,836,168,239,773,408
2019/1/11,19007,14750,3701,8333,5231,6606,8917,4215,4095,8264,2535,1264,603,3412,2185,3769,2468,3018,1768,1863,2849,1339,2082,1190,481,1287,222,368,540,120,747,341,1824,555,1024,176,63,737,534,773,122,106,2227,253,208,1202,190,297,895,435
2019/1/12,18714,13621,3582,7167,4261,5959,7640,3432,3491,7601,1875,1046,473,3224,2078,2838,2088,2453,1542,1700,2205,990,1736,1021,399,1069,228,201,493,80,707,304,1322,569,941,118,44,622,338,687,79,85,1860,241,178,854,186,282,739,418
2019/1/13,24277,16759,4475,8118,5342,6852,8951,4429,4254,9530,2122,1207,413,4347,2080,2996,2327,2675,2008,2162,2403,963,1821,1236,364,1028,230,191,529,73,818,284,1341,615,953,134,47,651,504,953,73,87,2231,239,205,916,177,366,813,408
2019/1/14,19434,14015,3734,7659,4633,6002,8210,3803,3744,8178,1838,1134,371,3336,2018,2809,2401,2698,1873,2195,2338,1000,1732,1648,436,895,249,176,585,97,740,321,1238,594,985,150,34,725,724,768,113,89,2012,251,219,1024,191,357,791,456
2019/1/15,16298,12530,3021,6919,4443,5265,7366,3781,3558,7305,1834,1222,506,2881,2279,3001,2505,2768,1642,1811,2197,956,1773,1132,456,948,211,228,499,98,729,302,1360,633,902,138,33,727,822,699,78,116,2018,252,191,976,158,337,851,462
2019/1/16,16606,13047,3175,6914,4639,5661,7328,3915,3593,7644,2098,1209,474,2789,2190,3231,2551,2706,1756,1826,2415,996,1817,1348,499,1018,193,245,502,98,670,315,1296,531,1047,132,52,799,572,704,90,134,1978,222,199,1056,157,320,813,459
2019/1/17,17500,13080,3595,6820,4604,5699,7583,3806,3565,7770,2193,1201,648,2964,2393,3605,2537,2869,1781,1847,2414,1123,1998,1208,547,1170,183,240,566,120,675,336,1460,563,1071,138,53,763,491,663,76,107,1933,263,210,1208,191,305,896,517
2019/1/18,20777,16060,4447,8012,5362,6814,8629,4487,4222,9344,2398,1325,726,3560,2477,3888,2686,3128,2135,1815,2821,1210,2169,1226,605,1342,225,317,564,84,809,326,1599,587,975,165,48,833,592,715,73,110,2297,275,193,1395,201,341,944,598
2019/1/19,19321,14512,3388,6871,4349,5783,7216,3499,3715,7932,1872,1188,694,3331,2626,3231,2696,2834,1856,1877,2325,870,1875,1143,572,990,185,263,579,87,713,320,1247,607,986,150,61,748,490,616,82,94,1937,244,207,1105,171,277,1039,596
2019/1/20,22350,17562,4237,8413,5360,6975,8698,4491,4209,9736,1942,1259,764,4353,2621,3354,2560,3033,2256,2325,2748,932,1864,1173,581,1057,205,410,612,91,910,288,1313,618,1038,122,49,771,498,1003,144,123,2264,282,221,1159,189,376,1146,637
2019/1/21,20212,15178,3730,7640,4617,6243,8248,4048,3813,8507,1902,1040,807,3761,2913,3182,2939,3091,2118,2184,2350,849,1641,1226,631,993,231,402,507,75,718,269,1287,668,949,145,39,729,588,674,105,101,1912,266,219,1139,151,294,1029,729
